datetime_utc,ground_station,range_rate
2020-01-01 13:43:30,Antarctica,5728.271939592624
2020-01-01 13:44:00,Antarctica,5924.839286904309
2020-01-01 13:44:30,Antarctica,6130.260401834779
2020-01-01 13:45:00,Antarctica,6218.796606307579
2020-01-01 13:45:30,Argentina,-6898.73241738121
2020-01-01 13:46:00,Argentina,-6806.233943813921
2020-01-01 13:46:30,Argentina,-6666.30342724152
2020-01-01 13:47:00,Argentina,-6459.748705028454
2020-01-01 13:47:30,Argentina,-6123.83976070207
2020-01-01 13:48:00,Argentina,-5521.484936840422
2020-01-01 13:48:30,Argentina,-4521.307746601228
2020-01-01 13:49:00,Argentina,-2833.49529643307
2020-01-01 13:49:30,Argentina,-359.2624165856449
2020-01-01 13:50:00,Argentina,2205.792977163069
2020-01-01 13:50:30,Argentina,4127.713737753366
2020-01-01 13:51:00,Argentina,5312.381574026449
2020-01-01 13:51:30,Argentina,5965.53589468901
2020-01-01 13:52:00,Argentina,6374.570278081765
2020-01-01 13:52:30,Argentina,6632.783364383457
2020-01-01 13:53:00,Argentina,6784.265723095622
2020-01-01 13:53:30,Argentina,6872.870761120164
2020-01-01 13:54:00,Argentina,6935.349327992278
2020-01-01 13:54:30,Argentina,6981.2199669132215
2020-01-01 13:55:00,Argentina,7012.303766884644
2020-01-01 13:55:30,Argentina,7025.363627185392
2020-01-01 14:19:30,Svalbard,-3433.3180887429608
2020-01-01 14:20:00,Svalbard,-3014.8632811382445
2020-01-01 14:20:30,Svalbard,-2556.43228806244
2020-01-01 14:21:00,Svalbard,-2032.2198870923892
2020-01-01 14:21:30,Svalbard,-1456.7851981703386
2020-01-01 14:22:00,Svalbard,-860.0184830174421
2020-01-01 14:22:30,Svalbard,-255.65376065557547
2020-01-01 14:23:00,Svalbard,390.97620576091
2020-01-01 14:23:30,Svalbard,988.4573130317611
2020-01-01 14:24:00,Svalbard,1576.5585895213742
2020-01-01 14:24:30,Svalbard,2128.689006800322
2020-01-01 14:25:00,Svalbard,2620.689486586676
2020-01-01 14:25:30,Svalbard,3116.662488080175
2020-01-01 14:26:00,Svalbard,3529.6017679975803
2020-01-01 14:53:00,Australia,-1629.1361677190205
2020-01-01 14:53:30,Australia,-1095.2014546752212
2020-01-01 14:54:00,Australia,-507.0678108170178
2020-01-01 14:54:30,Australia,78.95031574261877
2020-01-01 14:55:00,Australia,665.1978215699763
2020-01-01 14:55:30,Australia,1234.4587341655363
2020-01-01 14:56:00,Australia,1771.7995745236735
2020-01-01 15:09:00,Antarctica,-6936.695620076123
2020-01-01 15:09:30,Antarctica,-6910.529840267459
2020-01-01 15:10:00,Antarctica,-6880.771400932248
2020-01-01 15:10:30,Antarctica,-6805.031048282307
2020-01-01 15:11:00,Antarctica,-6730.867081652042
2020-01-01 15:11:30,Antarctica,-6558.663984229301
2020-01-01 15:12:00,Antarctica,-6334.870717703976
2020-01-01 15:12:30,Antarctica,-6004.17702069248
2020-01-01 15:13:00,Antarctica,-5462.4815954917385
2020-01-01 15:13:30,Antarctica,-4535.264386042934
2020-01-01 15:14:00,Antarctica,-3064.047875861909
2020-01-01 15:14:30,Antarctica,-916.1291481455111
2020-01-01 15:15:00,Antarctica,1485.2907187903234
2020-01-01 15:15:30,Antarctica,3469.1207926167554
2020-01-01 15:16:00,Antarctica,4802.8391105550245
2020-01-01 15:16:30,Antarctica,5621.74384257507
2020-01-01 15:17:00,Antarctica,6121.180000638897
2020-01-01 15:17:30,Antarctica,6402.410613487768
2020-01-01 15:18:00,Antarctica,6624.258362837953
2020-01-01 15:18:30,Antarctica,6750.917040642444
2020-01-01 15:19:00,Antarctica,6830.512054194466
2020-01-01 15:19:30,Antarctica,6896.484978810668
2020-01-01 15:20:00,Antarctica,6944.486384735625
2020-01-01 15:20:30,Antarctica,6959.866571299835
2020-01-01 15:21:00,Argentina,-3420.0263232086004
2020-01-01 15:21:30,Argentina,-2814.007877956281
2020-01-01 15:22:00,Argentina,-2147.294756262098
2020-01-01 15:22:30,Argentina,-1377.006621786446
2020-01-01 15:23:00,Argentina,-578.4238118465043
2020-01-01 15:23:30,Argentina,210.2451662567279
2020-01-01 15:24:00,Argentina,1008.0433205032265
