datetime_utc,ground_station,range_rate
2020-01-01 17:39:30,Svalbard,4500.370457946792
2020-01-01 17:40:00,Svalbard,4826.169193234891
2020-01-01 17:40:30,Svalbard,5096.442104953638
2020-01-01 18:17:30,Antarctica,-6703.448632290321
2020-01-01 18:18:00,Antarctica,-6626.914674313512
2020-01-01 18:18:30,Antarctica,-6521.174082429886
2020-01-01 18:19:00,Antarctica,-6376.079085984315
2020-01-01 18:19:30,Antarctica,-6176.859563414491
2020-01-01 18:20:00,Antarctica,-5901.8822784029235
2020-01-01 18:20:30,Antarctica,-5519.668402135658
2020-01-01 18:21:00,Antarctica,-4985.893417116092
2020-01-01 18:21:30,Antarctica,-4243.465668187772
2020-01-01 18:22:00,Antarctica,-3233.905136635989
2020-01-01 18:22:30,Antarctica,-1932.5307631575802
2020-01-01 18:23:00,Antarctica,-403.8700014931318
2020-01-01 18:23:30,Antarctica,1178.4818194604431
2020-01-01 18:24:00,Antarctica,2610.087596483354
2020-01-01 18:24:30,Antarctica,3768.1416166229565
2020-01-01 18:25:00,Antarctica,4638.969470285523
2020-01-01 18:25:30,Antarctica,5270.207904879152
2020-01-01 18:26:00,Antarctica,5722.295346045065
2020-01-01 18:26:30,Antarctica,6046.464108458966
2020-01-01 18:27:00,Antarctica,6280.39120732091
2020-01-01 18:27:30,Antarctica,6450.282583874594
2020-01-01 18:28:00,Antarctica,6574.0497891561645
2020-01-01 18:28:30,Antarctica,6663.9467455992235
2020-01-01 19:06:30,Svalbard,-6052.45358727482
2020-01-01 19:07:00,Svalbard,-5902.496019950568
2020-01-01 19:07:30,Svalbard,-5709.427865561167
2020-01-01 19:08:00,Svalbard,-5461.061613329623
2020-01-01 19:08:30,Svalbard,-5141.69740620872
2020-01-01 19:09:00,Svalbard,-4731.840705786883
2020-01-01 19:09:30,Svalbard,-4208.972319738841
2020-01-01 19:10:00,Svalbard,-3550.6407523894622
2020-01-01 19:10:30,Svalbard,-2741.4443347700153
2020-01-01 19:11:00,Svalbard,-1784.2314353349832
2020-01-01 19:11:30,Svalbard,-711.5143460138615
2020-01-01 19:12:00,Svalbard,412.48648708341983
2020-01-01 19:12:30,Svalbard,1507.0292884936666
2020-01-01 19:13:00,Svalbard,2501.1175683289985
2020-01-01 19:13:30,Svalbard,3353.065319874435
2020-01-01 19:14:00,Svalbard,4052.7989809319615
2020-01-01 19:14:30,Svalbard,4611.915240000866
2020-01-01 19:15:00,Svalbard,5051.773739936238
2020-01-01 19:15:30,Svalbard,5395.278011722023
2020-01-01 19:16:00,Svalbard,5662.8651925266395
2020-01-01 19:16:30,Svalbard,5871.249049357383
2020-01-01 19:17:00,Svalbard,6033.504908670211
2020-01-01 19:51:30,Antarctica,-6412.589858429183
2020-01-01 19:52:00,Antarctica,-6279.222133777346
2020-01-01 19:52:30,Antarctica,-6102.822377572533
2020-01-01 19:53:00,Antarctica,-5869.49994835209
2020-01-01 19:53:30,Antarctica,-5560.310763415648
2020-01-01 19:54:00,Antarctica,-5150.038086662104
2020-01-01 19:54:30,Antarctica,-4606.938434563986
2020-01-01 19:55:00,Antarctica,-3895.6122819388806
2020-01-01 19:55:30,Antarctica,-2986.6913577439086
2020-01-01 19:56:00,Antarctica,-1876.2559654254362
2020-01-01 19:56:30,Antarctica,-609.2284704855491
2020-01-01 19:57:00,Antarctica,714.630938249418
2020-01-01 19:57:30,Antarctica,1971.9269645948016
2020-01-01 19:58:00,Antarctica,3066.7226846376698
2020-01-01 19:58:30,Antarctica,3958.721791030002
2020-01-01 19:59:00,Antarctica,4654.845728026236
2020-01-01 19:59:30,Antarctica,5185.559958654034
2020-01-01 20:00:00,Antarctica,5586.219475307449
2020-01-01 20:00:30,Antarctica,5888.089111130202
2020-01-01 20:01:00,Antarctica,6115.84771135423
2020-01-01 20:01:30,Antarctica,6287.9813403763255
2020-01-01 20:02:00,Antarctica,6418.0324712669135
2020-01-01 20:41:30,Svalbard,-6720.986850776959
2020-01-01 20:42:00,Svalbard,-6667.769872067396
2020-01-01 20:42:30,Svalbard,-6591.208359136297
2020-01-01 20:43:00,Svalbard,-6482.8365752467125
2020-01-01 20:43:30,Svalbard,-6329.940998987248
2020-01-01 20:44:00,Svalbard,-6113.085022232496
2020-01-01 20:44:30,Svalbard,-5802.236097050749
2020-01-01 20:45:00,Svalbard,-5351.286579431524
2020-01-01 20:45:30,Svalbard,-4692.581768508533
2020-01-01 20:46:00,Svalbard,-3739.672410168013
2020-01-01 20:46:30,Svalbard,-2420.5920288748734
2020-01-01 20:47:00,Svalbard,-764.2039544756124
2020-01-01 20:47:30,Svalbard,1021.4371629066759
2020-01-01 20:48:00,Svalbard,2638.117372331465
2020-01-01 20:48:30,Svalbard,3903.354576286301
2020-01-01 20:49:00,Svalbard,4809.404902354944
2020-01-01 20:49:30,Svalbard,5434.30034636928
2020-01-01 20:50:00,Svalbard,5862.697411186497
2020-01-01 20:50:30,Svalbard,6158.908866992592
2020-01-01 20:51:00,Svalbard,6366.314659045751
2020-01-01 20:51:30,Svalbard,6513.100978711465
2020-01-01 20:52:00,Svalbard,6617.523781109843
2020-01-01 20:52:30,Svalbard,6691.550784794644
2020-01-01 20:53:00,Svalbard,6743.173354649585
2020-01-01 21:25:00,Antarctica,-6504.569441957739
2020-01-01 21:25:30,Antarctica,-6385.430456738733
2020-01-01 21:26:00,Antarctica,-6225.867673865218
2020-01-01 21:26:30,Antarctica,-6012.205694487186
2020-01-01 21:27:00,Antarctica,-5725.308256218977
2020-01-01 21:27:30,Antarctica,-5338.815321196
2020-01-01 21:28:00,Antarctica,-4817.943052488035
2020-01-01 21:28:30,Antarctica,-4121.103447559426
2020-01-01 21:29:00,Antarctica,-3209.0228130453825
2020-01-01 21:29:30,Antarctica,-2066.882212807892
2020-01-01 21:30:00,Antarctica,-735.9968660561774
2020-01-01 21:30:30,Antarctica,671.6497343607588
2020-01-01 21:31:00,Antarctica,2008.8678067695764
2020-01-01 21:31:30,Antarctica,3160.8945543339614
2020-01-01 21:32:00,Antarctica,4083.24535869688
2020-01-01 21:32:30,Antarctica,4788.8991869694855
2020-01-01 21:33:00,Antarctica,5316.622039479043
2020-01-01 21:33:30,Antarctica,5708.184481522654
2020-01-01 21:34:00,Antarctica,5998.756767908129
2020-01-01 21:34:30,Antarctica,6215.070336824372
2020-01-01 21:35:00,Antarctica,6376.554784425762
2020-01-01 21:35:30,Antarctica,6497.099925901355
2020-01-01 22:16:00,Svalbard,-7009.166683716513
2020-01-01 22:16:30,Svalbard,-7003.331893891076
2020-01-01 22:17:00,Svalbard,-6986.990755356952
2020-01-01 22:17:30,Svalbard,-6956.549411503256
2020-01-01 22:18:00,Svalbard,-6906.374040659837
2020-01-01 22:18:30,Svalbard,-6827.282982250839
2020-01-01 22:19:00,Svalbard,-6703.643590094874
2020-01-01 22:19:30,Svalbard,-6507.536800493734
2020-01-01 22:20:00,Svalbard,-6186.656394156349
2020-01-01 22:20:30,Svalbard,-5639.564892259977
2020-01-01 22:21:00,Svalbard,-4673.573226559751
2020-01-01 22:21:30,Svalbard,-2993.83356921806
2020-01-01 22:22:00,Svalbard,-482.9866471372819
2020-01-01 22:22:30,Svalbard,2206.0898632956023
2020-01-01 22:23:00,Svalbard,4190.015241593747
2020-01-01 22:23:30,Svalbard,5368.6291842268765
2020-01-01 22:24:00,Svalbard,6033.956298528448
2020-01-01 22:24:30,Svalbard,6419.092718833699
2020-01-01 22:25:00,Svalbard,6651.671050195801
2020-01-01 22:25:30,Svalbard,6797.316323252124
2020-01-01 22:26:00,Svalbard,6890.546851798439
2020-01-01 22:26:30,Svalbard,6950.36538702291
2020-01-01 22:27:00,Svalbard,6987.753171973087
2020-01-01 22:27:30,Svalbard,7009.349953591042
2020-01-01 22:28:00,Svalbard,7019.336280239699
2020-01-01 22:58:30,Antarctica,-6863.613786104092
2020-01-01 22:59:00,Antarctica,-6809.511244959935
2020-01-01 22:59:30,Antarctica,-6730.650811797307
2020-01-01 23:00:00,Antarctica,-6617.484165532178
2020-01-01 23:00:30,Antarctica,-6455.31888282685
2020-01-01 23:01:00,Antarctica,-6221.060526346771
2020-01-01 23:01:30,Antarctica,-5877.928867310189
2020-01-01 23:02:00,Antarctica,-5367.762589035063
2020-01-01 23:02:30,Antarctica,-4603.596163493494
2020-01-01 23:03:00,Antarctica,-3477.004325278532
2020-01-01 23:03:30,Antarctica,-1918.199527662087
2020-01-01 23:04:00,Antarctica,-28.567448030474793
2020-01-01 23:04:30,Antarctica,1866.45689689438
2020-01-01 23:05:00,Antarctica,3437.103957398592
2020-01-01 23:05:30,Antarctica,4575.262804213196
2020-01-01 23:06:00,Antarctica,5347.921771555451
2020-01-01 23:06:30,Antarctica,5863.635621856396
2020-01-01 23:07:00,Antarctica,6210.241198955393
2020-01-01 23:07:30,Antarctica,6446.6506426884225
2020-01-01 23:08:00,Antarctica,6610.145929281094
2020-01-01 23:08:30,Antarctica,6724.133157440401
2020-01-01 23:09:00,Antarctica,6803.495909714304
2020-01-01 23:09:30,Antarctica,6857.898904165135
2020-01-01 23:50:30,Svalbard,-7011.842300429838
2020-01-01 23:51:00,Svalbard,-7000.7494457812845
2020-01-01 23:51:30,Svalbard,-6977.6156408635325
2020-01-01 23:52:00,Svalbard,-6938.219962295045
2020-01-01 23:52:30,Svalbard,-6875.961284525228
2020-01-01 23:53:00,Svalbard,-6780.126770155581
2020-01-01 23:53:30,Svalbard,-6632.608695826239
2020-01-01 23:54:00,Svalbard,-6401.469617464743
2020-01-01 23:54:30,Svalbard,-6028.179358478161
2020-01-01 23:55:00,Svalbard,-5403.715646238432
2020-01-01 23:55:30,Svalbard,-4336.526799670892
2020-01-01 23:56:00,Svalbard,-2579.8690423345643
2020-01-01 23:56:30,Svalbard,-134.65087909271267
2020-01-01 23:57:00,Svalbard,2355.2178796947937
2020-01-01 23:57:30,Svalbard,4192.470641599535
2020-01-01 23:58:00,Svalbard,5320.225419214797
2020-01-01 23:58:30,Svalbard,5980.4584675615715
2020-01-01 23:59:00,Svalbard,6374.080269506419
2020-01-01 23:59:30,Svalbard,6617.171110834725
2020-01-02 00:00:00,Svalbard,6772.1246511740555
2020-01-02 00:00:30,Svalbard,6872.878500184239
2020-01-02 00:01:00,Svalbard,6938.5905457783565
2020-01-02 00:01:30,Svalbard,6980.545387876168
2020-01-02 00:02:00,Svalbard,7005.667990449974
2020-01-02 00:02:30,Svalbard,7018.369749347685
2020-01-02 00:23:30,Argentina,-6279.713470736557
2020-01-02 00:24:00,Argentina,-6123.429056991666
2020-01-02 00:24:30,Argentina,-5918.039203345424
2020-01-02 00:25:00,Argentina,-5648.110639072305
2020-01-02 00:25:30,Argentina,-5293.1551087083935
2020-01-02 00:26:00,Argentina,-4827.044074931962
2020-01-02 00:26:30,Argentina,-4219.158300903404
2020-01-02 00:27:00,Argentina,-3439.6900303900193
2020-01-02 00:27:30,Argentina,-2472.023083913658
2020-01-02 00:28:00,Argentina,-1331.7676562597649
2020-01-02 00:28:30,Argentina,-81.8393711193784
2020-01-02 00:29:00,Argentina,1175.6241251978788
2020-01-02 00:29:30,Argentina,2335.571315636519
2020-01-02 00:30:00,Argentina,3328.6924383701944
2020-01-02 00:30:30,Argentina,4133.620250020966
2020-01-02 00:31:00,Argentina,4763.819689634195
2020-01-02 00:31:30,Argentina,5248.193837794261
2020-01-02 00:32:00,Argentina,5617.650517831295
2020-01-02 00:32:30,Argentina,5899.015223288699
2020-01-02 00:33:00,Argentina,6113.493884653155
2020-01-02 00:33:30,Argentina,6277.121065965108
2020-01-02 00:34:00,Antarctica,-6989.7609859943395
2020-01-02 00:34:30,Antarctica,-6925.990222373757
2020-01-02 00:35:00,Antarctica,-6825.122774852042
2020-01-02 00:35:30,Antarctica,-6664.303248937198
2020-01-02 00:36:00,Antarctica,-6400.404235135128
2020-01-02 00:36:30,Antarctica,-5947.893998871075
2020-01-02 00:37:00,Antarctica,-5134.350386754319
2020-01-02 00:37:30,Antarctica,-3649.94681473703
2020-01-02 00:38:00,Antarctica,-1212.6290442335558
2020-01-02 00:38:30,Antarctica,1699.0638944609707
2020-01-02 00:39:00,Antarctica,3971.480582430563
2020-01-02 00:39:30,Antarctica,5310.9638146948355
2020-01-02 00:40:00,Antarctica,6042.54571409512
2020-01-02 00:40:30,Antarctica,6452.074927410053
2020-01-02 00:41:00,Antarctica,6692.533404768269
2020-01-02 00:41:30,Antarctica,6839.638099616197
2020-01-02 00:42:00,Antarctica,6931.856755178933
2020-01-02 00:42:30,Antarctica,6989.771281028916
2020-01-02 00:43:00,Antarctica,7025.006029362417
2020-01-02 00:43:30,Antarctica,7044.461057741255
2020-01-02 00:44:00,Antarctica,7052.416228287817
2020-01-02 00:53:00,Australia,-5998.947321593416
2020-01-02 00:53:30,Australia,-5825.6450373739035
2020-01-02 00:54:00,Australia,-5602.379290359619
2020-01-02 00:54:30,Australia,-5315.083581343119
2020-01-02 00:55:00,Australia,-4946.011759311603
2020-01-02 00:55:30,Australia,-4473.957690966984
2020-01-02 00:56:00,Australia,-3876.150404141189
2020-01-02 00:56:30,Australia,-3133.2968397052023
2020-01-02 00:57:00,Australia,-2238.8802769647136
2020-01-02 00:57:30,Australia,-1211.0396423767106
2020-01-02 00:58:00,Australia,-99.90530286929494
2020-01-02 00:58:30,Australia,1019.3795029506002
2020-01-02 00:59:00,Australia,2069.105044173481
2020-01-02 00:59:30,Australia,2993.18805399429
2020-01-02 01:00:00,Australia,3767.511378631655
