datetime_utc,x,y,z,vx,vy,vz
2020-01-01 03:39:00,-569584.2417380963,-6884651.798887206,64272.883305640615,-1493.6584439247333,59.204083978337025,-7535.258848410144
2020-01-01 03:40:00,-657843.1297516795,-6865780.724176536,-387653.88549232733,-1446.5024276450715,569.4805115946214,-7523.4759940355325
2020-01-01 03:41:00,-742949.6302380022,-6816369.575780947,-837886.7174520079,-1388.614992930198,1076.8799923247934,-7478.820234373142
2020-01-01 03:42:00,-824268.0009413394,-6736659.024163167,-1284458.545791509,-1320.284167239191,1579.080822618525,-7401.48410651338
2020-01-01 03:43:00,-901181.8600462587,-6627029.497646014,-1725417.7742474296,-1241.864337220854,2073.7875724717,-7291.807742621583
2020-01-01 03:44:00,-973098.1189588006,-6487998.617403644,-2158837.868458023,-1153.7744362412757,2558.742071779835,-7150.277382183702
2020-01-01 03:45:00,-1039450.8447688273,-6320218.874795059,-2582826.1900288044,-1056.4957113174405,3031.734811401542,-6977.523184101164
2020-01-01 03:46:00,-1099704.772309747,-6124473.501522796,-2995532.088831771,-950.5689496921118,3490.6161661884685,-6774.316220387134
2020-01-01 03:47:00,-1153358.589912191,-5901671.534078466,-3395154.713124317,-836.5912387615397,3933.307297022338,-6541.564489589043
2020-01-01 03:48:00,-1199948.1578296009,-5652843.06855973,-3779950.9970746525,-715.2123378205699,4357.810591408088,-6280.307788061657
2020-01-01 03:49:00,-1239049.8530435963,-5379135.695887798,-4148244.2852798826,-587.1307448105298,4762.219504764474,-5991.7112772154
2020-01-01 03:50:00,-1270284.1317730558,-5081812.462018754,-4498433.661189147,-453.08954342160615,5144.727553811799,-5677.057776243835
2020-01-01 03:51:00,-1293316.8303678038,-4762239.484512994,-4828997.259379807,-313.8720377031491,5503.634434702984,-5337.742631113565
2020-01-01 03:52:00,-1307861.597779264,-4421880.134726063,-5138499.443225592,-170.29733666822665,5837.353182163206,-4975.267244528888
2020-01-01 03:53:00,-1313682.2835230073,-4062290.0760432035,-5425597.7377534425,-23.215694772722657,6144.417368719692,-4591.231740996476
2020-01-01 03:54:00,-1310594.6831815948,-3685109.5149254943,-5689049.029522694,126.49647998973461,6423.487592490463,-4187.327191757672
2020-01-01 03:55:00,-1298467.9472270287,-3292055.3711549533,-5927714.693102381,277.9416732328241,6673.357113033414,-3765.327369990326
2020-01-01 03:56:00,-1277225.5256512747,-2884912.716624369,-6140564.49470336,430.2063225931649,6892.956449389763,-3327.0803933423454
2020-01-01 03:57:00,-1246845.8144351244,-2465526.002693358,-6326680.073181711,582.3658594140932,7081.3570204620855,-2874.500217501018
2020-01-01 03:58:00,-1207362.687870004,-2035790.5898900768,-6485258.798630278,733.4897085007348,7237.773908304515,-2409.557944502258
2020-01-01 03:59:00,-1158866.1185828205,-1597645.087152833,-6615618.808774489,882.6462235133196,7361.567825287151,-1934.272909484229
2020-01-01 04:00:00,-1101502.6292300099,-1153063.9202732896,-6717203.881317881,1028.9076419714252,7452.246712512757,-1450.704086802089
2020-01-01 04:01:00,-1035473.3853242358,-704044.5805209797,-6789578.967430116,1171.3555784964465,7509.468176353325,-960.9437799535572
2020-01-01 04:02:00,-961034.2999243217,-252600.84285267745,-6832435.476330191,1309.086188088293,7533.040002954322,-467.10754827517343
2020-01-01 04:03:00,-878494.9690035484,199246.30124097515,-6845592.177033149,1441.21517817105,7522.919853288607,28.674736674622945
2020-01-01 04:04:00,-788217.5040594569,649477.7935268624,-6828996.895856465,1566.8824554680036,7479.213912022185,524.2676139280128
2020-01-01 04:05:00,-690614.8748617895,1096085.387683903,-6782726.172080273,1685.2567285624984,7402.1760470592035,1017.5377419127667
2020-01-01 04:06:00,-586148.8469275907,1537080.445765044,-6706983.591538423,1795.5401155886689,7292.207087778447,1506.3611991504547
2020-01-01 04:07:00,-475327.690908077,1970502.6836180063,-6602097.988961348,1896.9727645497874,7149.853715855731,1988.631124990554
2020-01-01 04:08:00,-358703.8397911297,2394428.902579566,-6468522.709892032,1988.8374760596266,6975.80646242319,2462.266448523302
2020-01-01 04:09:00,-236871.6684205794,2806981.7508931514,-6306837.122995802,2070.4643005912844,6770.896305522229,2925.222453813593
2020-01-01 04:10:00,-110464.9284403472,3206338.056352243,-6117746.740457168,2141.234859356423,6536.090245180738,3375.501269605694
2020-01-01 04:11:00,19848.10328404908,3590736.4431866114,-5902069.178040672,2200.585750241627,6272.488801665258,3811.1539700438248
2020-01-01 04:12:00,153366.82152162795,3958485.196054409,-5660738.522407157,2248.0123002797773,5981.320242792739,4230.292351526731
2020-01-01 04:13:00,289362.1291264624,4307969.8985308055,-5394800.304146695,2283.0719568479685,5663.936071060012,4631.09621602042
2020-01-01 04:14:00,427080.4173625214,4637661.54414769,-5105407.6632530615,2305.3875652494244,5321.805656947817,5011.821509891437
2020-01-01 04:15:00,565747.5382358423,4946123.058919976,-4793816.240379475,2314.6502278496464,4956.510151726269,5370.808368035626
2020-01-01 04:16:00,704572.8522149534,5232014.900733265,-4461378.141096811,2310.6217560905875,4569.735701874691,5706.488851815875
2020-01-01 04:17:00,842753.4288956744,5494100.469681815,-4109535.6300491374,2293.136741160278,4163.265938075378,6017.394321639796
2020-01-01 04:18:00,979478.5038689116,5731252.060195872,-3739815.2119011134,2262.104267961703,3738.9737104744636,6302.162385007274
2020-01-01 04:19:00,1113934.32067685,5942458.082042665,-3353822.755971928,2217.5092958529885,3298.812040664266,6559.543360858837
2020-01-01 04:20:00,1245309.1373374118,6126830.107892973,-2953238.6896999897,2159.413700730774,2844.804799823226,6788.406189713239
2020-01-01 04:21:00,1372796.578420069,6283598.894484023,-2539804.243027033,2087.956771101972,2379.039620196746,6987.743893206001
2020-01-01 04:22:00,1495600.985457586,6412122.392631846,-2115317.5402445574,2003.3554341357676,1903.6570190947118,7156.679439576274
2020-01-01 04:23:00,1612942.0176485784,6511888.417652145,-1681625.5835582523,1905.9036877733997,1420.8397785331701,7294.470661061551
2020-01-01 04:24:00,1724059.4824277996,6582517.5996256415,-1240615.8863614267,1795.9714247798734,932.8015043972941,7400.514059242782
2020-01-01 04:25:00,1828217.762682042,6623764.54354531,-794208.0240730533,1674.0028672966484,441.7754975472586,7474.347810768462
2020-01-01 04:26:00,1924709.9281120186,6635517.604428093,-344344.92092977144,1540.5146026255875,-49.99610521092703,7515.65393628598
