datetime_utc,x,y,z,vx,vy,vz
2020-01-01 03:02:00,-3152032.8436558708,-4305837.0936629325,4403675.182575891,1791.606914969617,4586.220252257392,5766.536188089252
2020-01-01 03:03:00,-3038370.0320468294,-4022252.1461934485,4737180.045928647,2015.2468496852762,4889.229009600375,5436.785975781954
2020-01-01 03:04:00,-2910630.4837745135,-3721328.636945076,5054081.739617384,2228.9575016312215,5169.017450159735,5081.91947177392
2020-01-01 03:05:00,-2769654.6507941317,-3402309.622190721,5347355.231700535,2433.945084277941,5426.207809537996,4706.128037551557
2020-01-01 03:06:00,-2618439.3406790304,-3070334.5345181273,5620663.044037084,2627.89465348051,5658.364866686726,4310.75406613143
2020-01-01 03:07:00,-2455449.2689580047,-2725515.5668852227,5865927.419364722,2810.488193870621,5866.095790028323,3895.88999361051
2020-01-01 03:08:00,-2281964.1026539784,-2367761.6295203106,6087189.439946546,2981.04612026924,6050.072901077792,3466.2835237026547
2020-01-01 03:09:00,-2098516.921981072,-1999098.9379486914,6280744.863737665,3138.569556195259,6208.036281268341,3018.0461931236955
2020-01-01 03:10:00,-1906640.600202085,-1622313.627870706,6446782.203596451,3281.770289078207,6337.747093522638,2557.034110998387
2020-01-01 03:11:00,-1705953.4317936134,-1237306.9943859414,6588731.508849055,3413.692334852819,6439.3103671359995,2087.3362849231276
2020-01-01 03:12:00,-1496036.0293517334,-848993.3504778361,6699229.030887978,3528.447927148101,6513.570058802187,1609.752917497989
2020-01-01 03:13:00,-1282864.0372268457,-457081.3111675914,6780631.301940504,3625.831946326153,6562.656527256837,1122.8595881587619
2020-01-01 03:14:00,-1060643.8953446702,-60933.02745757729,6832560.636990485,3712.6014244183416,6581.9402584289655,629.6034213168181
2020-01-01 03:15:00,-836852.6866528096,331199.4635980523,6858024.205287753,3779.375490652927,6571.744774189126,137.68337507694838
2020-01-01 03:16:00,-607398.7812789034,726145.6045778051,6849962.631123119,3831.3502512857367,6532.520561708197,-356.6736889446079
2020-01-01 03:17:00,-377707.8935240017,1114184.531564066,6814369.871973164,3865.8776544551006,6466.142820250884,-850.024206603569
2020-01-01 03:18:00,-143381.50942031908,1498037.1259552862,6748631.584723128,3886.330268158501,6371.667984741806,-1340.1513160721097
2020-01-01 03:19:00,91229.86530828771,1880448.0968118685,6654523.122378485,3887.654577632268,6251.562824873894,-1823.1983425143546
2020-01-01 03:20:00,320551.93278547365,2250304.850506468,6531734.200374197,3873.3518348494454,6103.555379666953,-2298.553846849748
2020-01-01 03:21:00,555579.5766394295,2610808.2877525617,6377637.829219681,3844.101859722008,5927.284816465699,-2764.723758433926
2020-01-01 03:22:00,783868.3274160319,2962835.194074525,6197911.468312828,3792.0729087152,5726.154748233973,-3219.75434072541
2020-01-01 03:23:00,1008350.5669691156,3299071.4676007642,5994071.642702627,3731.17545455538,5499.853886363711,-3661.120513593058
2020-01-01 03:24:00,1231041.0693849355,3619507.569065882,5757964.237510414,3647.0884960388453,5250.846184613146,-4086.3379763837397
2020-01-01 03:25:00,1447871.357951049,3926965.5931646903,5502293.5537269665,3552.2910239701405,4977.413945808813,-4494.207403402189
