datetime_utc,ground_station,range
2020-01-01 18:18:30,Antarctica,2282685.075233914
2020-01-01 18:19:00,Antarctica,2089167.9556088322
2020-01-01 18:19:30,Antarctica,1900630.9610453246
2020-01-01 18:20:00,Antarctica,1719323.963890093
2020-01-01 18:20:30,Antarctica,1547551.4983110188
2020-01-01 18:21:00,Antarctica,1389596.3608656086
2020-01-01 18:21:30,Antarctica,1250436.157172768
2020-01-01 18:22:00,Antarctica,1137381.7789151545
2020-01-01 18:22:30,Antarctica,1059228.6604496993
2020-01-01 18:23:00,Antarctica,1023721.0271025524
2020-01-01 18:23:30,Antarctica,1035200.68687808
2020-01-01 18:24:00,Antarctica,1092955.964334156
2020-01-01 18:24:30,Antarctica,1189100.7476829404
2020-01-01 18:25:00,Antarctica,1315817.0050265924
2020-01-01 18:25:30,Antarctica,1465011.9566781865
2020-01-01 18:26:00,Antarctica,1630183.970750112
2020-01-01 18:26:30,Antarctica,1807048.5789961508
2020-01-01 18:27:00,Antarctica,1992133.8203296422
2020-01-01 18:27:30,Antarctica,2183167.136601697
2020-01-01 18:28:00,Antarctica,2378562.829033664
2020-01-01 18:28:30,Antarctica,2577374.9449919867
2020-01-01 19:06:30,Svalbard,2659482.86571888
2020-01-01 19:07:00,Svalbard,2479974.4746264825
2020-01-01 19:07:30,Svalbard,2305638.019920504
2020-01-01 19:08:00,Svalbard,2137831.6880305163
2020-01-01 19:08:30,Svalbard,1978520.945100961
2020-01-01 19:09:00,Svalbard,1830281.1837542956
2020-01-01 19:09:30,Svalbard,1695689.2350092027
2020-01-01 19:10:00,Svalbard,1579009.5703201266
2020-01-01 19:10:30,Svalbard,1484352.2619296592
2020-01-01 19:11:00,Svalbard,1415762.6042880837
2020-01-01 19:11:30,Svalbard,1378221.5748476146
2020-01-01 19:12:00,Svalbard,1373596.9694823157
2020-01-01 19:12:30,Svalbard,1402364.611464561
2020-01-01 19:13:00,Svalbard,1462729.721448158
2020-01-01 19:13:30,Svalbard,1551083.0328002274
2020-01-01 19:14:00,Svalbard,1662530.1939989026
2020-01-01 19:14:30,Svalbard,1792758.5764700798
2020-01-01 19:15:00,Svalbard,1937890.5513222998
2020-01-01 19:15:30,Svalbard,2094794.962750059
2020-01-01 19:16:00,Svalbard,2260771.3038815176
2020-01-01 19:16:30,Svalbard,2433943.9330594037
2020-01-01 19:17:00,Svalbard,2612564.6027489267
2020-01-01 19:51:30,Antarctica,2611514.2519792905
2020-01-01 19:52:00,Antarctica,2420953.1936780377
2020-01-01 19:52:30,Antarctica,2235121.2723897374
2020-01-01 19:53:00,Antarctica,2055298.953969777
2020-01-01 19:53:30,Antarctica,1883685.371090559
2020-01-01 19:54:00,Antarctica,1722478.4894218096
2020-01-01 19:54:30,Antarctica,1575925.667799026
2020-01-01 19:55:00,Antarctica,1447857.282091645
2020-01-01 19:55:30,Antarctica,1343951.3489741262
2020-01-01 19:56:00,Antarctica,1270606.9759732303
2020-01-01 19:56:30,Antarctica,1232805.6986780758
2020-01-01 19:57:00,Antarctica,1234470.6529391084
2020-01-01 19:57:30,Antarctica,1274946.9405608014
2020-01-01 19:58:00,Antarctica,1351033.1509822968
2020-01-01 19:58:30,Antarctica,1456648.2091225812
2020-01-01 19:59:00,Antarctica,1586394.4671231413
2020-01-01 19:59:30,Antarctica,1734496.1055880561
2020-01-01 20:00:00,Antarctica,1896002.8989231877
2020-01-01 20:00:30,Antarctica,2068489.1453610086
2020-01-01 20:01:00,Antarctica,2248682.992970672
2020-01-01 20:01:30,Antarctica,2434882.9807870556
2020-01-01 20:02:00,Antarctica,2625582.75658066
2020-01-01 20:41:30,Svalbard,2628171.7769617517
2020-01-01 20:42:00,Svalbard,2427473.0555451326
2020-01-01 20:42:30,Svalbard,2228727.356567786
2020-01-01 20:43:00,Svalbard,2032294.9549642848
2020-01-01 20:43:30,Svalbard,1839946.1138710561
2020-01-01 20:44:00,Svalbard,1653012.2568213083
2020-01-01 20:44:30,Svalbard,1473916.0530743909
2020-01-01 20:45:00,Svalbard,1306283.2184878397
2020-01-01 20:45:30,Svalbard,1154890.4989455643
2020-01-01 20:46:00,Svalbard,1027457.131392805
2020-01-01 20:46:30,Svalbard,934014.6743465259
2020-01-01 20:47:00,Svalbard,885514.4792649451
2020-01-01 20:47:30,Svalbard,889340.8192175293
2020-01-01 20:48:00,Svalbard,944880.7298421679
2020-01-01 20:48:30,Svalbard,1044036.2867268069
2020-01-01 20:49:00,Svalbard,1175258.809726639
2020-01-01 20:49:30,Svalbard,1329462.4074533656
2020-01-01 20:50:00,Svalbard,1499441.7845162305
2020-01-01 20:50:30,Svalbard,1679662.0620445989
2020-01-01 20:51:00,Svalbard,1867943.3550355027
2020-01-01 20:51:30,Svalbard,2061147.4308247936
2020-01-01 20:52:00,Svalbard,2258214.8157614465
2020-01-01 20:52:30,Svalbard,2457968.3876885255
2020-01-01 20:53:00,Svalbard,2659449.7876756587
2020-01-01 21:25:00,Antarctica,2590995.14704927
2020-01-01 21:25:30,Antarctica,2397513.515185707
2020-01-01 21:26:00,Antarctica,2208160.162122818
2020-01-01 21:26:30,Antarctica,2024403.5943688669
2020-01-01 21:27:00,Antarctica,1848055.892413106
2020-01-01 21:27:30,Antarctica,1681859.5264967652
2020-01-01 21:28:00,Antarctica,1529170.1867965527
2020-01-01 21:28:30,Antarctica,1394501.3189329521
2020-01-01 21:29:00,Antarctica,1283880.6099179336
2020-01-01 21:29:30,Antarctica,1203979.7715773778
2020-01-01 21:30:00,Antarctica,1161480.534037883
2020-01-01 21:30:30,Antarctica,1160419.9523852908
2020-01-01 21:31:00,Antarctica,1200977.6555067052
2020-01-01 21:31:30,Antarctica,1278874.0159796134
2020-01-01 21:32:00,Antarctica,1388086.629804553
2020-01-01 21:32:30,Antarctica,1521408.1258580056
2020-01-01 21:33:00,Antarctica,1673417.0941052607
2020-01-01 21:33:30,Antarctica,1839144.9590985517
2020-01-01 21:34:00,Antarctica,2014996.3661638752
2020-01-01 21:34:30,Antarctica,2198141.597043867
2020-01-01 21:35:00,Antarctica,2387307.2687018127
2020-01-01 21:35:30,Antarctica,2580252.877593238
2020-01-01 22:16:00,Svalbard,2718178.102492005
2020-01-01 22:16:30,Svalbard,2508040.071452517
2020-01-01 22:17:00,Svalbard,2297898.6158328545
2020-01-01 22:17:30,Svalbard,2088811.2809902895
2020-01-01 22:18:00,Svalbard,1881007.0318459172
2020-01-01 22:18:30,Svalbard,1674898.4854583207
2020-01-01 22:19:00,Svalbard,1471674.79255977
2020-01-01 22:19:30,Svalbard,1273130.6585253752
2020-01-01 22:20:00,Svalbard,1082212.0576565443
2020-01-01 22:20:30,Svalbard,904142.4272314808
2020-01-01 22:21:00,Svalbard,748078.8396252141
2020-01-01 22:21:30,Svalbard,630665.3109043754
2020-01-01 22:22:00,Svalbard,576741.0462640404
2020-01-01 22:22:30,Svalbard,603349.7884914002
2020-01-01 22:23:00,Svalbard,701164.0254142808
2020-01-01 22:23:30,Svalbard,846240.0859177085
2020-01-01 22:24:00,Svalbard,1018013.7245988741
2020-01-01 22:24:30,Svalbard,1205403.3206090236
2020-01-01 22:25:00,Svalbard,1401506.4509580478
2020-01-01 22:25:30,Svalbard,1603614.702154884
2020-01-01 22:26:00,Svalbard,1808883.5942263526
2020-01-01 22:26:30,Svalbard,2016853.6038057948
2020-01-01 22:27:00,Svalbard,2225538.319742352
2020-01-01 22:27:30,Svalbard,2435546.796474517
2020-01-01 22:28:00,Svalbard,2646006.2956163436
2020-01-01 22:58:30,Antarctica,2565946.478124927
2020-01-01 22:59:00,Antarctica,2360648.6560408687
2020-01-01 22:59:30,Antarctica,2157591.166568236
2020-01-01 23:00:00,Antarctica,1957167.6127689038
2020-01-01 23:00:30,Antarctica,1760757.5275957147
2020-01-01 23:01:00,Antarctica,1570420.6933455907
2020-01-01 23:01:30,Antarctica,1388673.7497252373
2020-01-01 23:02:00,Antarctica,1219638.3015921349
2020-01-01 23:02:30,Antarctica,1068998.3265426164
2020-01-01 23:03:00,Antarctica,946578.58424201
2020-01-01 23:03:30,Antarctica,864415.2965989015
2020-01-01 23:04:00,Antarctica,834639.0449607563
2020-01-01 23:04:30,Antarctica,862330.2111479711
2020-01-01 23:05:00,Antarctica,943073.6880494357
2020-01-01 23:05:30,Antarctica,1063884.6522760638
2020-01-01 23:06:00,Antarctica,1213436.3813149466
2020-01-01 23:06:30,Antarctica,1382386.0897335862
2020-01-01 23:07:00,Antarctica,1563744.7098400176
2020-01-01 23:07:30,Antarctica,1753844.4668438532
2020-01-01 23:08:00,Antarctica,1949558.96213054
2020-01-01 23:08:30,Antarctica,2149954.8858100455
2020-01-01 23:09:00,Antarctica,2352736.139279598
2020-01-01 23:09:30,Antarctica,2557777.38422081
2020-01-01 23:50:30,Svalbard,2711905.2418172215
2020-01-01 23:51:00,Svalbard,2501434.536989083
2020-01-01 23:51:30,Svalbard,2291869.4774848255
2020-01-01 23:52:00,Svalbard,2083100.440982414
2020-01-01 23:52:30,Svalbard,1875769.2837127852
2020-01-01 23:53:00,Svalbard,1670864.1925236604
2020-01-01 23:53:30,Svalbard,1469367.1835941935
2020-01-01 23:54:00,Svalbard,1273475.232911612
2020-01-01 23:54:30,Svalbard,1086593.1152661906
2020-01-01 23:55:00,Svalbard,914412.129017525
2020-01-01 23:55:30,Svalbard,766962.0716042517
2020-01-01 23:56:00,Svalbard,660764.864628416
2020-01-01 23:56:30,Svalbard,618718.4801055572
2020-01-01 23:57:00,Svalbard,652764.9007274765
2020-01-01 23:57:30,Svalbard,752749.6461432229
2020-01-01 23:58:00,Svalbard,896827.4718923811
2020-01-01 23:58:30,Svalbard,1067078.150060072
2020-01-01 23:59:00,Svalbard,1252725.0585256768
2020-01-01 23:59:30,Svalbard,1448075.886774419
2020-01-02 00:00:00,Svalbard,1648798.827723333
2020-01-02 00:00:30,Svalbard,1853815.6846650084
2020-01-02 00:01:00,Svalbard,2060835.8920083463
2020-01-02 00:01:30,Svalbard,2269764.6512156213
2020-01-02 00:02:00,Svalbard,2479540.314920169
2020-01-02 00:02:30,Svalbard,2689821.1618486983
2020-01-02 00:23:30,Argentina,2557096.159564983
2020-01-02 00:24:00,Argentina,2370706.4558595372
2020-01-02 00:24:30,Argentina,2190147.170675445
2020-01-02 00:25:00,Argentina,2016302.6702885197
2020-01-02 00:25:30,Argentina,1851871.424047763
2020-01-02 00:26:00,Argentina,1699781.7393114557
2020-01-02 00:26:30,Argentina,1563654.4547981361
2020-01-02 00:27:00,Argentina,1448275.38770673
2020-01-02 00:27:30,Argentina,1359023.918126335
2020-01-02 00:28:00,Argentina,1301413.4765076358
2020-01-02 00:28:30,Argentina,1280034.7494464305
2020-01-02 00:29:00,Argentina,1296228.472537656
2020-01-02 00:29:30,Argentina,1349173.5165522466
2020-01-02 00:30:00,Argentina,1434645.4105650396
2020-01-02 00:30:30,Argentina,1546797.3377111917
2020-01-02 00:31:00,Argentina,1680768.2403221764
2020-01-02 00:31:30,Argentina,1831016.534386977
2020-01-02 00:32:00,Argentina,1994411.4447079569
2020-01-02 00:32:30,Antarctica,2563601.127667082
2020-01-02 00:33:00,Antarctica,2351769.2861835244
2020-01-02 00:33:30,Argentina,2533609.5247383956
2020-01-02 00:34:00,Antarctica,1930118.5254267245
2020-01-02 00:34:30,Antarctica,1721322.6942643435
2020-01-02 00:35:00,Antarctica,1514774.0112833823
2020-01-02 00:35:30,Antarctica,1312484.1487368133
2020-01-02 00:36:00,Antarctica,1115917.7176318252
2020-01-02 00:36:30,Antarctica,930080.3555725833
2020-01-02 00:37:00,Antarctica,762492.2976996476
2020-01-02 00:37:30,Antarctica,628526.9343666718
2020-01-02 00:38:00,Antarctica,552967.1620029208
2020-01-02 00:38:30,Antarctica,560182.3151434311
2020-01-02 00:39:00,Antarctica,647723.9510275784
2020-01-02 00:39:30,Antarctica,788597.9193152448
2020-01-02 00:40:00,Antarctica,959726.2271550725
2020-01-02 00:40:30,Antarctica,1147910.9499639308
2020-01-02 00:41:00,Antarctica,1345146.0394652598
2020-01-02 00:41:30,Antarctica,1548573.2123062406
2020-01-02 00:42:00,Antarctica,1755145.4549189515
2020-01-02 00:42:30,Antarctica,1964010.5845135776
2020-01-02 00:43:00,Antarctica,2174188.935650977
2020-01-02 00:43:30,Antarctica,2385289.4118945035
2020-01-02 00:44:00,Antarctica,2596693.8754119477
2020-01-02 00:53:00,Australia,2587962.4247985436
2020-01-02 00:53:30,Australia,2410706.86143335
2020-01-02 00:54:00,Australia,2238866.7171546677
2020-01-02 00:54:30,Australia,2075002.890880375
2020-01-02 00:55:00,Australia,1920886.90341031
2020-01-02 00:55:30,Australia,1779006.5752019186
2020-01-02 00:56:00,Australia,1653355.1914045806
2020-01-02 00:56:30,Australia,1547746.3840819986
2020-01-02 00:57:00,Australia,1466786.038738298
2020-01-02 00:57:30,Australia,1414608.276700734
2020-01-02 00:58:00,Australia,1394880.5984838766
2020-01-02 00:58:30,Australia,1408341.3072090696
2020-01-02 00:59:00,Australia,1454941.9320026615
2020-01-02 00:59:30,Australia,1531159.4346805536
2020-01-02 01:00:00,Australia,1632826.6537313985
