datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 11:06:00,Svalbard,-165.8242018542584,2.1562248758261457
2020-01-01 11:06:30,Svalbard,-170.3379304827101,5.424726125569247
2020-01-01 11:07:00,Svalbard,-174.41912809183924,7.363071118341551
2020-01-01 11:07:30,Svalbard,-179.34936097046625,9.483896552314176
2020-01-01 11:08:00,Svalbard,174.68319534066543,11.297733385439523
2020-01-01 11:08:30,Svalbard,168.35259612885133,13.262833762730297
2020-01-01 11:09:00,Svalbard,161.204086103102,15.550022775420047
2020-01-01 11:09:30,Svalbard,154.30296439454602,16.244700839785718
2020-01-01 11:10:00,Svalbard,148.01290590018888,17.357022201946485
2020-01-01 11:10:30,Svalbard,140.35727655980844,18.25710806084153
2020-01-01 11:11:00,Svalbard,133.91538044388375,18.041313483806757
2020-01-01 11:11:30,Svalbard,127.70998191053917,17.673403519591407
2020-01-01 11:12:00,Svalbard,121.67644482246892,17.240220934772545
2020-01-01 11:12:30,Svalbard,116.98005010441511,16.58509866207707
2020-01-01 11:13:00,Svalbard,112.51056766702133,14.918934559959554
2020-01-01 11:13:30,Svalbard,107.01873383488385,14.251108412090531
2020-01-01 11:14:00,Svalbard,104.63897989536588,12.700044698289377
2020-01-01 11:42:30,Australia,116.388086028697,9.71261443957041
2020-01-01 11:43:00,Australia,118.14366711349909,5.399417389441249
2020-01-01 11:43:30,Australia,118.78601794534488,0.7115989362482542
2020-01-01 11:44:00,Australia,121.00383096015469,-4.442589806960288
2020-01-01 11:44:30,Australia,123.6822380677244,-9.142334175023683
2020-01-01 11:45:00,Australia,126.66971440596292,-14.202537007316279
2020-01-01 11:45:30,Australia,130.97454016169206,-19.117147065325952
2020-01-01 11:46:00,Australia,134.46024882343622,-25.35385842705371
2020-01-01 11:46:30,Australia,138.344552843793,-29.81030224932725
2020-01-01 11:47:00,Australia,142.80328951924344,-34.45296612535519
2020-01-01 11:47:30,Australia,147.77612842006047,-39.28317042461123
2020-01-01 11:48:00,Australia,153.95408970279203,-42.68509277978794
2020-01-01 11:48:30,Australia,159.31819716974954,-45.56656093728507
2020-01-01 11:49:00,Australia,164.69869216435396,-48.36014164296483
2020-01-01 11:49:30,Australia,170.69103509459796,-50.03297048178737
2020-01-01 11:59:30,Antarctica,8.256839659491668,-16.585250487586876
2020-01-01 12:00:00,Antarctica,4.828143166919471,-18.352588847262922
2020-01-01 12:00:30,Antarctica,-0.2666834727532368,-18.009834448494644
2020-01-01 12:01:00,Antarctica,-4.952982612678853,-18.901455361685567
2020-01-01 12:01:30,Antarctica,-10.32561524296419,-19.512732087100574
2020-01-01 12:02:00,Antarctica,-16.679124540760913,-19.817318308110586
2020-01-01 12:02:30,Antarctica,-24.346447477670907,-18.127215894311938
2020-01-01 12:03:00,Antarctica,-29.514449892890262,-17.690776470051222
2020-01-01 12:03:30,Antarctica,-36.12623803159757,-15.549140647651647
2020-01-01 12:04:00,Antarctica,-42.2201962314146,-13.126710697838046
2020-01-01 12:04:30,Antarctica,-48.80249180047417,-11.670804848112509
2020-01-01 12:05:00,Antarctica,-54.72633223906376,-9.100694961299666
2020-01-01 12:05:30,Antarctica,-58.94207152092602,-6.703008041513119
2020-01-01 12:06:00,Antarctica,-63.39428329643852,-5.1413339534692675
2020-01-01 12:06:30,Antarctica,-69.4877762503959,-2.2333154886800317
2020-01-01 12:07:00,Antarctica,-72.16708393067626,-0.036187002287742374
2020-01-01 12:07:30,Antarctica,-75.96531359941034,2.935904052031414
2020-01-01 12:13:00,Argentina,-40.16989795693764,-15.232312017715904
2020-01-01 12:13:30,Argentina,-44.01058863691856,-11.652115572098332
2020-01-01 12:14:00,Argentina,-47.52446946477608,-7.912458077401686
2020-01-01 12:14:30,Argentina,-49.04383590078218,-3.615675603824567
2020-01-01 12:15:00,Argentina,-53.235718503432004,0.9150514027483877
2020-01-01 12:15:30,Argentina,-54.9975437032838,4.337324148310205
2020-01-01 12:16:00,Argentina,-57.06976455977006,9.103902361255079
2020-01-01 12:42:30,Svalbard,-172.26647424211262,7.170928222727797
2020-01-01 12:43:00,Svalbard,-175.56739413515044,7.585003331526375
2020-01-01 12:43:30,Svalbard,179.47903762907873,9.729657622403789
2020-01-01 12:44:00,Svalbard,175.44497998413118,11.960777764173974
2020-01-01 12:44:30,Svalbard,169.19929058040958,13.347829525217454
2020-01-01 12:45:00,Svalbard,163.81169831307275,14.628545987617878
2020-01-01 12:45:30,Svalbard,158.42912424565804,16.266612500281635
2020-01-01 12:46:00,Svalbard,151.91559567908394,16.080155467635397
2020-01-01 12:46:30,Svalbard,145.99555172002061,17.66102537325342
2020-01-01 12:47:00,Svalbard,140.67983400646617,16.139887791432376
2020-01-01 12:47:30,Svalbard,134.59183282873326,15.973068026900464
2020-01-01 12:48:00,Svalbard,127.98606684270277,15.069373907910922
2020-01-01 12:48:30,Svalbard,123.90962234493706,15.348326579338416
2020-01-01 12:49:00,Svalbard,118.80917227728503,13.863633429494003
2020-01-01 12:49:30,Svalbard,113.97887796690198,12.990244359006857
2020-01-01 13:14:00,Australia,70.4149675853328,55.60208393369071
2020-01-01 13:14:30,Australia,69.15090149766696,54.24211644051862
2020-01-01 13:15:00,Australia,67.69941935321503,51.42154088245766
2020-01-01 13:15:30,Australia,65.17368708116581,49.50196749174114
2020-01-01 13:16:00,Australia,64.16079405858098,45.00767110844588
2020-01-01 13:16:30,Australia,62.04805055685247,43.31126391952307
2020-01-01 13:17:00,Australia,60.245371684697176,37.42883838666901
2020-01-01 13:17:30,Australia,58.104498836301445,32.43483680993769
2020-01-01 13:18:00,Australia,55.08649746433747,24.939593652965733
2020-01-01 13:18:30,Australia,51.10921589611937,13.598833061630652
2020-01-01 13:19:00,Australia,46.09151761439549,-2.5548742190586493
2020-01-01 13:19:30,Australia,40.036133813702925,-23.906386230258537
2020-01-01 13:20:00,Australia,28.510418986281806,-45.854299749052686
2020-01-01 13:20:30,Australia,10.669063678572657,-60.47610610885325
2020-01-01 13:21:00,Australia,-12.987887753728536,-68.65704763273457
2020-01-01 13:21:30,Australia,-40.242582930223314,-71.98563639469945
2020-01-01 13:22:00,Australia,-59.34221963131006,-70.7824877721431
2020-01-01 13:22:30,Australia,-71.93734901414066,-67.47734660822714
2020-01-01 13:23:00,Australia,-80.22281281793083,-64.99715720186546
2020-01-01 13:23:30,Australia,-85.59076250814425,-63.61311169614662
2020-01-01 13:24:00,Australia,-90.12210197674052,-60.683228282699154
2020-01-01 13:24:30,Australia,-93.01483988432484,-58.47628363854878
2020-01-01 13:25:00,Australia,-95.31776113399332,-57.60909592664895
2020-01-01 13:25:30,Australia,-96.73446061160148,-55.384969522057844
2020-01-01 13:34:00,Antarctica,30.99021195856866,-16.1795766747704
2020-01-01 13:34:30,Antarctica,28.1849593980135,-17.100115161823457
2020-01-01 13:35:00,Antarctica,25.460473694307105,-19.46844780654052
2020-01-01 13:35:30,Antarctica,21.39678187835298,-19.97495597924701
2020-01-01 13:36:00,Antarctica,17.137273299646274,-22.06810783008843
2020-01-01 13:36:30,Antarctica,12.461583801894808,-23.716237257764707
2020-01-01 13:37:00,Antarctica,6.797090512643287,-24.652859118821
