datetime_utc,ground_station,range_rate
2020-01-01 12:01:30,Antarctica,-742.3971006295154
2020-01-01 12:02:00,Antarctica,0.4116782820378404
2020-01-01 12:02:30,Antarctica,730.615393222997
2020-01-01 12:03:00,Antarctica,1460.4230625204302
2020-01-01 12:03:30,Antarctica,2123.7429936779463
2020-01-01 12:04:00,Antarctica,2742.152594421941
2020-01-01 12:04:30,Antarctica,3296.0478766489646
2020-01-01 12:05:00,Antarctica,3751.0400225452554
2020-01-01 12:05:30,Antarctica,4160.70431756826
2020-01-01 12:06:00,Antarctica,4512.861865104967
2020-01-01 12:06:30,Antarctica,4798.574137184887
2020-01-01 12:11:30,Argentina,-1682.6259332232323
2020-01-01 12:12:00,Argentina,-1152.300565670181
2020-01-01 12:12:30,Argentina,-599.4873451914532
2020-01-01 12:13:00,Argentina,-7.645203334164336
2020-01-01 12:13:30,Argentina,543.0136021617551
2020-01-01 12:14:00,Argentina,1131.6781917534036
2020-01-01 12:14:30,Argentina,1645.504679438832
2020-01-01 12:15:00,Argentina,2160.9360596727565
2020-01-01 12:41:00,Svalbard,-3735.3908233099373
2020-01-01 12:41:30,Svalbard,-3325.0558875810398
2020-01-01 12:42:00,Svalbard,-2837.782367857655
2020-01-01 12:42:30,Svalbard,-2306.6578768991963
2020-01-01 12:43:00,Svalbard,-1719.4387063493455
2020-01-01 12:43:30,Svalbard,-1085.4307129499425
2020-01-01 12:44:00,Svalbard,-422.434707392683
2020-01-01 12:44:30,Svalbard,228.148793972624
2020-01-01 12:45:00,Svalbard,890.3042518409075
2020-01-01 12:45:30,Svalbard,1530.0461600473425
2020-01-01 12:46:00,Svalbard,2119.797559966243
2020-01-01 12:46:30,Svalbard,2677.130799670139
2020-01-01 12:47:00,Svalbard,3171.51574294839
2020-01-01 12:47:30,Svalbard,3613.577051156508
2020-01-01 12:48:00,Svalbard,3979.4009429709768
2020-01-01 12:48:30,Svalbard,4316.053134850839
2020-01-01 13:12:30,Australia,-7076.340740251193
2020-01-01 13:13:00,Australia,-7064.331455820021
2020-01-01 13:13:30,Australia,-7037.1458639664215
2020-01-01 13:14:00,Australia,-6960.52086284988
2020-01-01 13:14:30,Australia,-6872.047698495496
2020-01-01 13:15:00,Australia,-6725.704869462915
2020-01-01 13:15:30,Australia,-6485.7937807630415
2020-01-01 13:16:00,Australia,-6093.620072371717
2020-01-01 13:16:30,Australia,-5352.9259553156435
2020-01-01 13:17:00,Australia,-4006.5160405618144
2020-01-01 13:17:30,Australia,-1707.741311420503
2020-01-01 13:18:00,Australia,1194.6390694144768
2020-01-01 13:18:30,Australia,3676.501167927271
2020-01-01 13:19:00,Australia,5150.270007266597
2020-01-01 13:19:30,Australia,5964.944321194824
2020-01-01 13:20:00,Australia,6428.953802582509
2020-01-01 13:20:30,Australia,6677.0537057211
2020-01-01 13:21:00,Australia,6842.737419730331
2020-01-01 13:21:30,Australia,6942.097114312343
2020-01-01 13:22:00,Australia,7025.457491844637
