datetime_utc,ground_station,range_rate
2020-01-01 09:34:00,Svalbard,3271.093145138242
2020-01-01 09:34:30,Svalbard,3975.5322356090946
2020-01-01 09:35:00,Svalbard,4541.607925987907
2020-01-01 09:35:30,Svalbard,4989.029077370447
2020-01-01 09:36:00,Svalbard,5339.727178143732
2020-01-01 09:36:30,Svalbard,5613.682287451078
2020-01-01 09:37:00,Svalbard,5827.464541642803
2020-01-01 09:37:30,Svalbard,5994.169075707069
2020-01-01 09:38:00,Svalbard,6123.896557058977
2020-01-01 10:24:30,Antarctica,-1122.6793132422886
2020-01-01 10:25:00,Antarctica,-581.6187433110476
2020-01-01 10:25:30,Antarctica,-28.793462288498148
2020-01-01 10:26:00,Antarctica,524.7379040174919
2020-01-01 10:26:30,Antarctica,1067.853979627365
2020-01-01 10:27:00,Antarctica,1590.401260874784
2020-01-01 10:27:30,Antarctica,2084.0216397929753
2020-01-01 11:04:00,Svalbard,-4783.980411231846
2020-01-01 11:04:30,Svalbard,-4453.339377615455
2020-01-01 11:05:00,Svalbard,-4058.0429966746624
2020-01-01 11:05:30,Svalbard,-3589.910157152208
2020-01-01 11:06:00,Svalbard,-3042.995054918835
2020-01-01 11:06:30,Svalbard,-2415.8886271300753
2020-01-01 11:07:00,Svalbard,-1714.292692024529
2020-01-01 11:07:30,Svalbard,-952.9400943876108
2020-01-01 11:08:00,Svalbard,-155.5890817268313
2020-01-01 11:08:30,Svalbard,647.7719185569354
2020-01-01 11:09:00,Svalbard,1426.0510327631669
2020-01-01 11:09:30,Svalbard,2152.6237267129072
2020-01-01 11:10:00,Svalbard,2809.163655340757
2020-01-01 11:10:30,Svalbard,3386.6688874081874
2020-01-01 11:11:00,Svalbard,3884.1281781733724
2020-01-01 11:11:30,Svalbard,4306.058128556266
2020-01-01 11:12:00,Svalbard,4660.023292901284
2020-01-01 11:12:30,Svalbard,4954.7244022556115
2020-01-01 11:13:00,Svalbard,5198.7756757253
2020-01-01 11:41:30,Australia,-3601.0492532990884
2020-01-01 11:42:00,Australia,-3086.4341780344403
2020-01-01 11:42:30,Australia,-2503.0997060704835
2020-01-01 11:43:00,Australia,-1855.4255057953378
2020-01-01 11:43:30,Australia,-1154.1366373979345
2020-01-01 11:44:00,Australia,-416.47382533710334
2020-01-01 11:44:30,Australia,335.2507594192533
2020-01-01 11:45:00,Australia,1076.6364099266216
2020-01-01 11:45:30,Australia,1784.872809118251
2020-01-01 11:46:00,Australia,2441.882502515504
2020-01-01 11:46:30,Australia,3035.9977363129974
2020-01-01 11:47:00,Australia,3561.990770800856
2020-01-01 11:47:30,Australia,4019.925442856825
2020-01-01 11:48:00,Australia,4413.521525625043
2020-01-01 11:48:30,Australia,4748.582990356695
2020-01-01 11:58:30,Antarctica,-4162.839372873381
2020-01-01 11:59:00,Antarctica,-3756.9516470144886
2020-01-01 11:59:30,Antarctica,-3284.6014024532988
2020-01-01 12:00:00,Antarctica,-2742.8005859777513
2020-01-01 12:00:30,Antarctica,-2132.9748707898343
2020-01-01 12:01:00,Antarctica,-1462.6500905039054
2020-01-01 12:01:30,Antarctica,-746.3482849231825
2020-01-01 12:02:00,Antarctica,-4.9396987315786
2020-01-01 12:02:30,Antarctica,736.8568828532214
2020-01-01 12:03:00,Antarctica,1454.2724723767114
