datetime_utc,ground_station,range
2020-01-01 15:09:30,Antarctica,1533227.009969132
2020-01-01 15:10:00,Antarctica,1339025.3805191899
2020-01-01 15:10:30,Antarctica,1153575.2794801402
2020-01-01 15:11:00,Antarctica,981379.173377972
2020-01-01 15:11:30,Antarctica,832042.8162318761
2020-01-01 15:12:00,Antarctica,718740.1713789019
2020-01-01 15:12:30,Antarctica,661840.7148270801
2020-01-01 15:13:00,Antarctica,674979.830999353
2020-01-01 15:13:30,Antarctica,754921.995279433
2020-01-01 15:14:00,Antarctica,883415.9718930527
2020-01-01 15:14:30,Antarctica,1042499.734291508
2020-01-01 15:15:00,Antarctica,1220441.1464422587
2020-01-01 15:15:30,Antarctica,1409649.6910916278
2020-01-01 15:16:00,Antarctica,1606199.2689868123
2020-01-01 15:16:30,Antarctica,1807093.5596465834
2020-01-01 15:17:00,Antarctica,2011249.684972533
2020-01-01 15:17:30,Argentina,2584214.847926746
2020-01-01 15:18:00,Argentina,2448829.8096553776
2020-01-01 15:18:30,Antarctica,2633678.834696288
2020-01-01 15:19:00,Argentina,2217023.713797541
2020-01-01 15:19:30,Argentina,2125204.7370079574
2020-01-01 15:20:00,Argentina,2052768.8142383634
2020-01-01 15:20:30,Argentina,2001462.0383385047
2020-01-01 15:21:00,Argentina,1973379.0264678684
2020-01-01 15:21:30,Argentina,1969352.726634841
2020-01-01 15:22:00,Argentina,1989578.4649839515
2020-01-01 15:22:30,Argentina,2033170.9350317281
2020-01-01 15:23:00,Argentina,2098812.182048965
2020-01-01 15:23:30,Argentina,2184127.6224951297
2020-01-01 15:24:00,Argentina,2287046.018379644
2020-01-01 15:24:30,Argentina,2405098.3795261006
2020-01-01 15:25:00,Argentina,2536028.4961957685
2020-01-01 15:54:00,Svalbard,2598993.1520818896
2020-01-01 15:54:30,Svalbard,2491977.4729966647
2020-01-01 15:55:00,Svalbard,2398323.0711676693
2020-01-01 15:55:30,Svalbard,2319844.7079351908
2020-01-01 15:56:00,Svalbard,2258305.028046173
2020-01-01 15:56:30,Svalbard,2214732.492362666
2020-01-01 15:57:00,Svalbard,2190523.487931164
2020-01-01 15:57:30,Svalbard,2186607.0417362954
2020-01-01 15:58:00,Svalbard,2202632.926185841
2020-01-01 15:58:30,Svalbard,2238618.866711327
2020-01-01 15:59:00,Svalbard,2293199.3258218323
2020-01-01 15:59:30,Svalbard,2365429.97643866
2020-01-01 16:00:00,Svalbard,2453294.417010985
2020-01-01 16:00:30,Svalbard,2555615.6960373847
2020-01-01 16:01:00,Svalbard,2669986.186403791
2020-01-01 16:41:00,Antarctica,2682263.8812102475
2020-01-01 16:41:30,Antarctica,2471815.502300265
2020-01-01 16:42:00,Antarctica,2262265.3996609817
2020-01-01 16:42:30,Antarctica,2053785.7045236372
2020-01-01 16:43:00,Antarctica,1847361.8179680856
2020-01-01 16:43:30,Antarctica,1643652.151536092
2020-01-01 16:44:00,Antarctica,1444089.694319337
2020-01-01 16:44:30,Antarctica,1251282.4676839497
2020-01-01 16:45:00,Antarctica,1068673.7369516424
2020-01-01 16:45:30,Antarctica,903018.2909050565
2020-01-01 16:46:00,Antarctica,766074.3541043728
2020-01-01 16:46:30,Antarctica,674962.9877983261
2020-01-01 16:47:00,Antarctica,649696.7755066286
2020-01-01 16:47:30,Antarctica,697203.8139803179
2020-01-01 16:48:00,Antarctica,805029.6470619827
2020-01-01 16:48:30,Antarctica,952780.2120708857
2020-01-01 16:49:00,Antarctica,1124484.1626439046
2020-01-01 16:49:30,Antarctica,1310563.6625690954
2020-01-01 16:50:00,Antarctica,1505970.103081524
2020-01-01 16:50:30,Antarctica,1706746.891730663
2020-01-01 16:51:00,Antarctica,1911430.8579831782
2020-01-01 16:51:30,Antarctica,2118523.2472260213
2020-01-01 16:52:00,Antarctica,2327229.9701045896
2020-01-01 16:52:30,Antarctica,2537007.615012394
2020-01-01 17:29:00,Svalbard,2668657.311583699
2020-01-01 17:29:30,Svalbard,2520108.019011761
2020-01-01 17:30:00,Svalbard,2381093.3345160587
2020-01-01 17:30:30,Svalbard,2252729.8878787556
2020-01-01 17:31:00,Svalbard,2137655.844483691
2020-01-01 17:31:30,Svalbard,2037888.5631666884
2020-01-01 17:32:00,Svalbard,1956175.4320024098
2020-01-01 17:32:30,Svalbard,1894840.1256200792
2020-01-01 17:33:00,Svalbard,1856102.5743807065
2020-01-01 17:33:30,Svalbard,1841316.1944231603
2020-01-01 17:34:00,Svalbard,1851124.476171378
2020-01-01 17:34:30,Svalbard,1884975.1368751654
2020-01-01 17:35:00,Svalbard,1941725.6768120544
2020-01-01 17:35:30,Svalbard,2019470.6622237465
2020-01-01 17:36:00,Svalbard,2115812.4772383794
