datetime_utc,ground_station,az_deg,el_deg
2020-01-01 13:17:30,Australia,-39.92534351043999,67.0118695542309
2020-01-01 13:18:00,Australia,-107.43546367887464,69.47259099483257
2020-01-01 13:18:30,Australia,-141.17643923648825,54.51969984562643
2020-01-01 13:19:00,Australia,-151.96824771039365,40.755703764646846
2020-01-01 13:19:30,Australia,-156.90939013260214,30.799388430308497
2020-01-01 13:20:00,Australia,-159.7303614073292,23.618347991385274
2020-01-01 13:20:30,Australia,-161.56637151829435,18.22705208306058
2020-01-01 13:21:00,Australia,-162.86890505567538,13.994555963093156
2020-01-01 13:21:30,Australia,-163.85143403594475,10.536499617086589
2020-01-01 13:22:00,Australia,-164.62761975579554,7.614815055375746
2020-01-01 13:22:30,Australia,-165.26343555642794,5.077177450747726
2020-01-01 13:23:00,Australia,-165.79976933355928,2.8227088812122294
2020-01-01 13:23:30,Australia,-166.26330166960244,0.7824146380505435
2020-01-01 13:32:30,Antarctica,161.41724978870565,0.9945254072045432
2020-01-01 13:33:00,Antarctica,158.75320527996323,2.779933442321364
2020-01-01 13:33:30,Antarctica,155.6699697059745,4.670657043794642
2020-01-01 13:34:00,Antarctica,152.06593319570263,6.675343777266914
2020-01-01 13:34:30,Antarctica,147.81359794797527,8.795263481427845
2020-01-01 13:35:00,Antarctica,142.75793142905462,11.015493177923098
2020-01-01 13:35:30,Antarctica,136.72279980980127,13.290073129778252
2020-01-01 13:36:00,Antarctica,129.53615399659432,15.520771201801471
2020-01-01 13:36:30,Antarctica,121.08899084716596,17.5359414992847
2020-01-01 13:37:00,Antarctica,111.43438347194672,19.090555867032162
2020-01-01 13:37:30,Antarctica,100.89031942294307,19.91962709675466
2020-01-01 13:38:00,Antarctica,90.04722411786028,19.849339295504056
2020-01-01 13:38:30,Antarctica,79.60296410023558,18.89485387208746
2020-01-01 13:39:00,Antarctica,70.1145292634032,17.251118989006553
2020-01-01 13:39:30,Antarctica,61.85735777644197,15.186288618260742
2020-01-01 13:40:00,Antarctica,54.85384688059035,12.936480391335813
2020-01-01 13:40:30,Antarctica,48.98053959957848,10.661762087004657
2020-01-01 13:41:00,Antarctica,44.06210814935875,8.451201077703233
